"CustomerID1","State","CustomerLifetimeValue","Response","Coverage","Education","EffectiveToDate","EmploymentStatus","Gender","Income","LocationCode","MaritalStatus","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofOpenComplaints","NumberofPolicies","PolicyType","Policy","RenewOfferType","SalesChannel","TotalClaimAmount","VehicleClass","VehicleSize","pred","Error"
"AF37776","California",10419.16743,"No","Extended","Bachelor","1/16/11","Employed","F",80192,"Rural","Married",129,8,69,0,9,"Personal Auto","Personal L1","Offer3","Call Center",200.662297,"SUV","Large",129304.843188567,1141.02855681403
"NC78961","Oregon",4139.89767,"No","Basic","Bachelor","02-04-11","Employed","M",35945,"Suburban","Divorced",105,14,25,0,1,"Personal Auto","Personal L3","Offer1","Agent",756,"SUV","Small",5873.04855041879,41.864582619473
"YA15471","Oregon",7627.660848,"No","Basic","College","01-07-11","Employed","M",93004,"Urban","Married",63,31,2,0,2,"Corporate Auto","Corporate L3","Offer1","Branch",205.957043,"Four-Door Car","Medsize",4400.89211417012,42.3035160861399
"KX80728","Washington",6162.369756,"No","Extended","High School or Below","1/23/11","Unemployed","M",0,"Suburban","Single",89,4,24,0,4,"Personal Auto","Personal L2","Offer1","Agent",941.347502,"Four-Door Car","Medsize",5435.39750387696,11.7969593014963
"VV47792","California",25807.063,"Yes","Extended","College","2/13/11","Employed","F",71210,"Suburban","Married",214,8,89,1,2,"Personal Auto","Personal L3","Offer1","Branch",1027.2,"Luxury Car","Small",14445.6720589767,44.0243469046567
"EL55611","California",5555.492159,"No","Extended","High School or Below","1/27/11","Employed","F",51705,"Urban","Married",139,26,79,0,1,"Personal Auto","Personal L3","Offer1","Agent",545.291103,"SUV","Medsize",8701.93297547431,56.6365809980853
"TL39050","Arizona",23893.3041,"No","Extended","Bachelor","02-06-11","Employed","F",39837,"Rural","Married",201,11,63,0,2,"Corporate Auto","Corporate L3","Offer1","Web",381.306996,"Luxury SUV","Medsize",12682.8506546385,46.9188078737152
"ZQ96022","Oregon",9594.78115,"No","Extended","College","02-02-11","Employed","F",31421,"Suburban","Married",81,5,95,0,2,"Personal Auto","Personal L3","Offer3","Web",388.8,"Two-Door Car","Medsize",4868.74039785419,49.2563684180104
"VU72280","California",5318.89664,"Yes","Basic","Bachelor","01-12-11","Employed","F",25134,"Suburban","Married",67,3,0,0,6,"Corporate Auto","Corporate L2","Offer2","Call Center",321.6,"Four-Door Car","Small",5342.16455039109,0.437457464694895
"WC21189","California",7731.713059,"No","Extended","College","02-11-11","Employed","F",37386,"Suburban","Married",97,1,4,0,3,"Corporate Auto","Corporate L1","Offer1","Branch",465.6,"Four-Door Car","Large",6103.63165135572,21.0571886879472
"PU21485","Arizona",11158.12643,"No","Premium","Bachelor","2/18/11","Unemployed","F",0,"Suburban","Single",161,19,71,0,9,"Corporate Auto","Corporate L3","Offer1","Call Center",1159.2,"SUV","Small",-105886.797319639,1048.96574244713
"MF49636","Arizona",5390.27165,"No","Basic","High School or Below","2/23/11","Employed","M",70705,"Urban","Married",69,31,61,2,6,"Personal Auto","Personal L1","Offer1","Agent",272.024652,"Two-Door Car","Medsize",5777.30517731361,7.18022304708168
"TG29325","Nevada",2658.217729,"No","Basic","College","01-12-11","Employed","F",22724,"Rural","Single",69,21,39,0,1,"Personal Auto","Personal L1","Offer3","Agent",9.424668,"Four-Door Car","Medsize",3749.92785117938,41.0692514111727
"MW83318","Oregon",8826.611996,"No","Basic","College","2/24/11","Employed","F",26320,"Suburban","Married",111,3,92,0,9,"Corporate Auto","Corporate L2","Offer1","Web",603.819794,"SUV","Large",24759.4002486801,180.508537816101
"LM54297","Nevada",4713.404623,"No","Basic","Bachelor","1/15/11","Unemployed","M",0,"Suburban","Single",69,7,90,0,8,"Personal Auto","Personal L3","Offer1","Agent",806.534801,"Four-Door Car","Medsize",6155.93927621401,30.6049399233597
"NI78185","California",2393.915369,"Yes","Basic","College","1/31/11","Unemployed","M",0,"Suburban","Single",70,24,10,0,1,"Personal Auto","Personal L2","Offer1","Branch",425.266308,"Four-Door Car","Medsize",3690.38458883398,54.1568526867159
"HL14274","California",11895.18188,"No","Extended","College","2/28/11","Employed","F",88218,"Rural","Divorced",99,9,25,0,2,"Personal Auto","Personal L3","Offer2","Web",50.32306,"Two-Door Car","Large",5207.87751484629,56.2185970136147
"SF86727","Nevada",5580.960642,"No","Basic","Master","2/16/11","Employed","M",25180,"Urban","Married",70,21,44,0,9,"Personal Auto","Personal L2","Offer2","Branch",235.895575,"Four-Door Car","Medsize",7270.50542915504,30.2733686104185
"EM89554","Oregon",8617.550432,"No","Basic","Bachelor","01-06-11","Employed","F",48091,"Rural","Married",108,30,66,0,9,"Personal Auto","Personal L1","Offer1","Branch",132.041491,"SUV","Medsize",24449.4791569171,183.717273833728
"JF19701","Arizona",4439.677708,"No","Basic","Bachelor","1/26/11","Employed","M",75453,"Rural","Married",112,6,90,0,1,"Special Auto","Special L3","Offer2","Web",163.9498,"SUV","Medsize",5590.1598143929,25.9136401797771
"JN49891","Oregon",2534.946955,"No","Basic","College","01-04-11","Employed","M",94003,"Suburban","Single",64,14,39,0,1,"Personal Auto","Personal L2","Offer2","Call Center",307.2,"Four-Door Car","Medsize",3684.50959775737,45.3485876889826
"CX65318","Arizona",17420.56565,"No","Extended","Master","2/14/11","Employed","M",31737,"Suburban","Married",218,17,2,0,3,"Personal Auto","Personal L2","Offer1","Agent",1046.4,"Luxury SUV","Medsize",20437.6271670136,17.318964134862
"HL35876","Washington",2393.915369,"Yes","Basic","College","1/31/11","Unemployed","M",0,"Suburban","Single",70,24,10,0,1,"Personal Auto","Personal L2","Offer1","Branch",425.266308,"Four-Door Car","Medsize",3690.38458883398,54.1568526867159
"RD87161","Washington",2681.332102,"No","Basic","High School or Below","02-04-11","Unemployed","F",0,"Suburban","Married",71,2,94,1,1,"Personal Auto","Personal L2","Offer1","Branch",340.8,"Four-Door Car","Small",3759.84762162396,40.2231233803338
"CF50291","California",4272.80504,"No","Premium","College","2/20/11","Unemployed","F",0,"Suburban","Single",114,0,75,0,1,"Personal Auto","Personal L2","Offer1","Call Center",1343.619461,"Four-Door Car","Small",5030.74471972782,17.7386909215922
"VF35858","California",15284.33065,"No","Basic","Bachelor","2/16/11","Employed","M",48885,"Suburban","Married",190,31,90,0,9,"Personal Auto","Personal L3","Offer3","Web",1090.122048,"Luxury Car","Medsize",81986.6179810857,436.409607057838
"EC28314","California",4984.618655,"Yes","Basic","Bachelor","01-11-11","Employed","M",86305,"Rural","Married",62,1,99,0,5,"Personal Auto","Personal L2","Offer2","Call Center",80.73124,"Four-Door Car","Medsize",4971.97832875663,0.253586625542326
"GR53936","Oregon",5246.278375,"Yes","Basic","Bachelor","1/21/11","Employed","F",28909,"Suburban","Married",66,15,66,0,8,"Corporate Auto","Corporate L2","Offer1","Agent",456.702735,"Two-Door Car","Medsize",7320.5227577131,39.5374441546499
"DV51398","California",8827.229838,"No","Extended","High School or Below","2/15/11","Unemployed","M",0,"Suburban","Single",123,35,38,1,3,"Personal Auto","Personal L3","Offer2","Branch",1088.38378,"SUV","Medsize",6528.98334871108,26.0358745774952
"YF81002","Oregon",3269.013926,"No","Extended","College","02-11-11","Employed","M",26140,"Suburban","Married",84,23,37,1,1,"Personal Auto","Personal L3","Offer4","Branch",403.2,"Two-Door Car","Small",4240.74983680211,29.7256583422125
"YM20358","Oregon",16979.79757,"Yes","Basic","Bachelor","1/17/11","Employed","M",35095,"Suburban","Divorced",73,25,56,0,2,"Personal Auto","Personal L2","Offer2","Call Center",525.6,"Two-Door Car","Small",4108.99386982324,75.8006898911266
"No93155","Arizona",7200.566588,"No","Basic","Master","02-12-11","Disabled","M",28245,"Suburban","Married",62,0,16,0,2,"Personal Auto","Personal L3","Offer1","Agent",297.6,"Two-Door Car","Medsize",4104.09090044801,43.0032227285055
"GO44613","Nevada",24061.11048,"No","Basic","High School or Below","1/23/11","Medical Leave","F",19168,"Suburban","Married",106,12,54,1,2,"Personal Auto","Personal L1","Offer1","Branch",508.8,"SUV","Medsize",5729.47357757287,76.1878256519569
"ZW93288","California",19160.98994,"Yes","Extended","Master","2/20/11","Employed","F",22705,"Suburban","Divorced",239,19,59,0,7,"Personal Auto","Personal L1","Offer2","Agent",1294.700423,"Luxury SUV","Medsize",-89143.9312729064,565.236564248759
"FQ32742","Arizona",7553.936525,"No","Basic","Doctor","1/24/11","Employed","M",38008,"Urban","Divorced",68,12,40,4,2,"Personal Auto","Personal L2","Offer2","Agent",321.789644,"Four-Door Car","Medsize",3673.63415220914,51.3679504712394
"YF30946","California",2405.618791,"No","Basic","College","2/19/11","Employed","M",63032,"Suburban","Married",61,5,79,0,1,"Personal Auto","Personal L3","Offer2","Agent",404.550554,"Four-Door Car","Medsize",3748.07079578022,55.8048519492222
"TH69908","Washington",4865.371797,"No","Extended","College","1/25/11","Employed","F",27228,"Rural","Married",129,19,61,4,1,"Personal Auto","Personal L3","Offer4","Branch",238.262773,"Sports Car","Medsize",5628.43844243801,15.6836245466075
"NL44360","Oregon",2611.14858,"No","Basic","Bachelor","1/23/11","Retired","F",13424,"Suburban","Divorced",71,30,78,0,1,"Personal Auto","Personal L3","Offer3","Call Center",340.8,"Four-Door Car","Medsize",3656.93575912289,40.0508491601383
"HO77809","Oregon",8688.754812,"No","Basic","College","1/27/11","Employed","F",59098,"Suburban","Divorced",110,31,73,0,3,"Personal Auto","Personal L3","Offer2","Agent",665.931223,"SUV","Medsize",6591.53301581522,24.137196198566
"MC30750","Oregon",13736.1325,"Yes","Premium","Master","2/13/11","Disabled","F",16181,"Suburban","Divorced",181,22,79,0,8,"Personal Auto","Personal L2","Offer1","Web",1261.319869,"SUV","Medsize",-36002.4967768776,362.100680645572
"HU41273","Oregon",8564.768226,"Yes","Basic","High School or Below","2/17/11","Employed","M",95697,"Rural","Married",107,29,29,0,9,"Personal Auto","Personal L2","Offer2","Agent",178.006524,"Sports Car","Medsize",16432.3873946848,91.8602694326406
"VS73599","Arizona",7019.177186,"Yes","Basic","College","1/23/11","Retired","M",26806,"Suburban","Married",63,32,19,0,2,"Personal Auto","Personal L2","Offer1","Agent",302.4,"Four-Door Car","Medsize",3984.13911954208,43.2392285596011
"TO74000","Oregon",8114.409136,"No","Basic","High School or Below","02-08-11","Employed","M",30595,"Suburban","Married",69,22,36,0,2,"Corporate Auto","Corporate L2","Offer1","Agent",446.08476,"Four-Door Car","Medsize",4385.04138305971,45.9598190137438
"LI45265","Oregon",8569.422637,"No","Basic","Bachelor","01-10-11","Employed","F",99803,"Urban","Married",71,1,67,0,2,"Personal Auto","Personal L2","Offer2","Call Center",189.143402,"Four-Door Car","Small",4186.10809804565,51.1506401846563
"FY24370","Oregon",12944.18562,"No","Basic","Bachelor","2/14/11","Unemployed","M",0,"Suburban","Single",191,27,49,0,3,"Personal Auto","Personal L3","Offer1","Agent",1375.2,"Luxury Car","Medsize",8115.31511774576,37.3053249081439
"YE64125","Oregon",2649.207711,"No","Basic","College","01-08-11","Employed","F",36283,"Urban","Divorced",68,14,63,1,1,"Personal Auto","Personal L2","Offer1","Call Center",291.410965,"Four-Door Car","Medsize",3987.86420467245,50.5304468243127
"QT39025","Arizona",4582.899414,"No","Basic","Bachelor","1/18/11","Employed","F",66991,"Urban","Married",115,1,71,0,1,"Personal Auto","Personal L3","Offer2","Branch",399.617715,"SUV","Medsize",5643.84177097492,23.150024932555
"LO15516","California",2691.70088,"No","Basic","Bachelor","01-01-11","Employed","M",34322,"Suburban","Married",70,20,46,2,1,"Corporate Auto","Corporate L2","Offer2","Agent",336,"Four-Door Car","Medsize",3652.85915624228,35.7082127283874
"FM47139","Oregon",2466.376803,"No","Basic","College","2/20/11","Employed","F",44855,"Rural","Married",63,3,71,1,1,"Personal Auto","Personal L3","Offer2","Branch",103.607499,"Four-Door Car","Medsize",3663.43176296203,48.5349585880788
"JA26024","Oregon",4142.561212,"No","Premium","High School or Below","1/25/11","Employed","F",48263,"Suburban","Married",104,2,32,0,1,"Personal Auto","Personal L3","Offer2","Branch",674.863718,"Two-Door Car","Small",5092.99501915618,22.9431445551848
"YF16441","California",27990.27159,"No","Extended","Bachelor","1/18/11","Employed","F",68343,"Suburban","Single",79,20,78,0,2,"Personal Auto","Personal L2","Offer2","Call Center",379.2,"Two-Door Car","Medsize",4520.16438384886,83.8509448923541
"QT43282","Oregon",9409.143498,"No","Basic","Master","2/25/11","Employed","M",76847,"Rural","Single",118,16,52,0,3,"Corporate Auto","Corporate L3","Offer1","Call Center",31.58501,"SUV","Medsize",7506.105859148,20.225407756365
"NL17964","Oregon",2581.022016,"No","Basic","High School or Below","1/24/11","Employed","M",35795,"Suburban","Married",65,25,53,0,1,"Personal Auto","Personal L3","Offer1","Agent",312,"Four-Door Car","Medsize",4053.65137284212,57.0560556133637
"CD27895","California",7637.111954,"No","Basic","Bachelor","1/14/11","Unemployed","F",0,"Suburban","Single",71,1,29,0,2,"Personal Auto","Personal L2","Offer1","Call Center",340.8,"Four-Door Car","Large",3928.09718292803,48.5656723825994
"QK23742","California",2302.818965,"No","Basic","College","02-11-11","Unemployed","F",0,"Suburban","Single",63,13,48,0,1,"Corporate Auto","Corporate L2","Offer3","Web",732.638975,"Four-Door Car","Large",3459.14988290932,50.213713517394
"UV64489","Arizona",8716.368952,"No","Basic","Bachelor","2/14/11","Employed","F",28743,"Suburban","Single",112,9,13,0,3,"Personal Auto","Personal L3","Offer3","Call Center",537.6,"SUV","Medsize",6444.82803392255,26.0606329377124
"SC40169","Oregon",2719.506996,"Yes","Basic","College","1/24/11","Retired","F",14030,"Suburban","Married",72,11,3,0,1,"Personal Auto","Personal L2","Offer2","Branch",345.6,"Two-Door Car","Large",3587.64831516392,31.922746308093
"PW88443","Oregon",2452.726922,"No","Basic","College","1/28/11","Employed","F",32764,"Suburban","Married",61,30,23,0,1,"Personal Auto","Personal L2","Offer4","Web",292.953446,"Two-Door Car","Small",3664.83548046629,49.4188141204856
"YZ38778","Oregon",3829.090645,"No","Extended","Master","1/18/11","Employed","M",74775,"Suburban","Divorced",95,18,35,0,1,"Personal Auto","Personal L1","Offer2","Web",676.658911,"Four-Door Car","Small",4695.82433926325,22.63549690042
"SM42728","California",15925.05739,"No","Extended","College","02-02-11","Employed","M",34455,"Suburban","Married",135,8,69,0,2,"Personal Auto","Personal L2","Offer2","Call Center",648,"SUV","Medsize",8088.08695644289,49.2115679186077
"PX31667","Washington",2952.360309,"No","Basic","High School or Below","02-03-11","Employed","M",52198,"Suburban","Married",74,2,62,0,1,"Personal Auto","Personal L3","Offer1","Branch",355.2,"Two-Door Car","Small",4226.91749615026,43.1707872262369
"NC35008","Oregon",15923.95503,"No","Extended","College","1/28/11","Employed","F",64429,"Rural","Married",133,1,58,2,2,"Personal Auto","Personal L3","Offer3","Call Center",222.080015,"SUV","Medsize",7859.54012084509,50.6432911545023
"XC77244","Oregon",7285.030983,"Yes","Basic","High School or Below","2/28/11","Employed","M",44788,"Suburban","Married",61,6,48,0,2,"Personal Auto","Personal L3","Offer2","Agent",386.031248,"Four-Door Car","Small",3953.22127811977,45.7350107728462
"UM52895","California",13104.30284,"No","Basic","Bachelor","1/26/11","Employed","F",30130,"Suburban","Married",110,22,12,0,2,"Personal Auto","Personal L3","Offer1","Call Center",528,"SUV","Small",6653.06596922369,49.2299128732308
"WV39838","Arizona",2436.839358,"No","Basic","College","02-08-11","Unemployed","F",0,"Rural","Married",65,34,84,0,1,"Personal Auto","Personal L3","Offer2","Branch",149.241472,"Two-Door Car","Large",3522.53165935838,44.5532980167164
"QD86074","Oregon",9035.671134,"Yes","Premium","High School or Below","1/21/11","Employed","F",34337,"Suburban","Married",113,20,44,0,9,"Corporate Auto","Corporate L1","Offer2","Web",542.4,"Four-Door Car","Large",15306.879101665,69.4050046162845
"WH80404","California",17250.74771,"No","Basic","High School or Below","1/28/11","Employed","M",22276,"Suburban","Married",111,19,73,1,2,"Personal Auto","Personal L2","Offer3","Call Center",783.211084,"SUV","Medsize",5953.94084086837,65.4858969538059
"ZU50513","California",8954.840118,"No","Basic","Bachelor","1/31/11","Employed","F",97736,"Rural","Married",74,19,22,0,2,"Personal Auto","Personal L2","Offer4","Agent",60.090984,"Four-Door Car","Medsize",4166.36622662745,53.4735833166614
"TW42649","Washington",2467.97792,"No","Basic","College","02-01-11","Unemployed","F",0,"Urban","Married",67,0,14,0,1,"Corporate Auto","Corporate L2","Offer2","Call Center",222.903462,"Two-Door Car","Medsize",3544.5171707038,43.6202950593579
"MQ73697","Nevada",3776.665506,"No","Extended","College","2/21/11","Employed","F",68727,"Urban","Married",94,19,76,0,1,"Corporate Auto","Corporate L3","Offer4","Call Center",386.520235,"Two-Door Car","Large",4610.10209654072,22.0680541926903
"UG48681","Nevada",8044.872393,"Yes","Basic","Bachelor","2/19/11","Employed","M",71391,"Urban","Married",67,29,39,0,2,"Personal Auto","Personal L3","Offer2","Agent",284.000172,"Four-Door Car","Medsize",4080.40401752238,49.2794438719399
"ID58230","California",5029.671927,"No","Basic","College","01-02-11","Employed","F",62271,"Rural","Married",63,30,52,0,3,"Personal Auto","Personal L3","Offer4","Agent",25.478179,"Four-Door Car","Medsize",4209.80525179612,16.3005994646036
"DY35486","California",19957.79034,"No","Basic","High School or Below","1/29/11","Unemployed","M",0,"Suburban","Single",187,1,7,0,2,"Personal Auto","Personal L2","Offer1","Agent",1346.4,"Luxury Car","Large",7023.67819236182,64.8073355180771
"EP64833","California",6179.699689,"No","Extended","High School or Below","2/26/11","Unemployed","F",0,"Suburban","Single",86,12,96,0,8,"Corporate Auto","Corporate L3","Offer3","Call Center",412.8,"Four-Door Car","Medsize",7350.16959210583,18.9405628430342
"MC69755","Washington",5678.050167,"Yes","Extended","Bachelor","1/19/11","Unemployed","F",0,"Suburban","Married",76,8,44,0,3,"Personal Auto","Personal L3","Offer2","Agent",364.8,"Four-Door Car","Small",4542.38043954907,20.0010513124958
"ZZ41158","Washington",4089.429492,"No","Basic","College","2/24/11","Employed","M",28506,"Suburban","Married",104,27,37,0,1,"Personal Auto","Personal L1","Offer2","Agent",499.2,"SUV","Small",5248.76880419532,28.3496589062922
"QM59790","Arizona",3142.87734,"No","Extended","High School or Below","2/25/11","Unemployed","F",0,"Suburban","Divorced",86,17,35,0,1,"Personal Auto","Personal L3","Offer4","Branch",412.8,"Four-Door Car","Small",4052.0754442209,28.9288446815714
"LL67008","California",22895.34606,"No","Extended","Bachelor","1/20/11","Unemployed","F",0,"Suburban","Single",94,14,17,0,2,"Corporate Auto","Corporate L2","Offer1","Agent",676.8,"Four-Door Car","Medsize",4740.47669692971,79.295020549125
"ZU69163","California",5586.893159,"No","Basic","Doctor","1/21/11","Employed","F",94161,"Rural","Married",69,0,65,0,4,"Personal Auto","Personal L3","Offer2","Agent",108.989737,"Four-Door Car","Medsize",4763.31087447203,14.7413286971713
"WA60547","California",11971.97765,"No","Premium","College","2/13/11","Employed","F",64195,"Urban","Divorced",158,0,27,4,6,"Personal Auto","Personal L1","Offer1","Branch",618.288849,"SUV","Medsize",29961.812913284,150.266194852811
"SS20130","Oregon",5424.256733,"No","Basic","Bachelor","2/27/11","Employed","F",67414,"Rural","Married",68,7,37,0,8,"Personal Auto","Personal L1","Offer2","Branch",148.778455,"Four-Door Car","Medsize",6626.27490355064,22.1600530675073
"ZI72165","Arizona",4981.825724,"No","Basic","High School or Below","1/26/11","Employed","M",33176,"Suburban","Married",63,22,75,0,3,"Corporate Auto","Corporate L3","Offer3","Branch",302.4,"Four-Door Car","Medsize",4361.34883663305,12.4548091752345
"HD29166","Oregon",14635.45158,"Yes","Extended","Bachelor","2/27/11","Unemployed","F",0,"Suburban","Divorced",139,5,56,0,2,"Personal Auto","Personal L3","Offer1","Call Center",667.2,"SUV","Medsize",8342.58733161834,42.9974040362454
"NP30139","Oregon",6862.866306,"No","Extended","College","1/15/11","Employed","M",56779,"Suburban","Divorced",86,21,16,0,3,"Corporate Auto","Corporate L1","Offer3","Web",435.388932,"Four-Door Car","Medsize",5435.88023003651,20.7928584404437
"FV54537","California",13745.04802,"No","Basic","College","01-10-11","Employed","M",40810,"Suburban","Married",114,8,14,0,2,"Personal Auto","Personal L2","Offer1","Branch",780.378964,"SUV","Medsize",6866.80228108604,50.0416275658378
"FX26050","Oregon",22712.02364,"No","Basic","Doctor","1/16/11","Disabled","M",14119,"Rural","Married",67,4,53,0,2,"Special Auto","Special L1","Offer4","Agent",68.019973,"Two-Door Car","Medsize",3795.57354670873,83.288263490427
"WE93328","Nevada",3919.366722,"Yes","Extended","High School or Below","01-05-11","Employed","F",66676,"Suburban","Married",97,0,40,0,1,"Corporate Auto","Corporate L3","Offer3","Agent",558.099357,"Four-Door Car","Small",4900.25690996302,25.0267519611557
"KP83069","California",7286.155383,"No","Basic","High School or Below","01-08-11","Unemployed","F",0,"Suburban","Single",69,4,83,1,2,"Personal Auto","Personal L3","Offer2","Branch",669.716478,"Four-Door Car","Small",3550.79512927234,51.2665467228846
"GO56075","Oregon",7589.634,"No","Basic","High School or Below","1/24/11","Unemployed","M",0,"Suburban","Married",69,30,97,0,2,"Personal Auto","Personal L3","Offer1","Branch",331.2,"Four-Door Car","Small",4065.83661653532,46.4290818696222
"DI19952","Arizona",9032.370378,"No","Extended","Bachelor","01-08-11","Unemployed","F",0,"Rural","Married",82,24,21,0,2,"Personal Auto","Personal L1","Offer1","Branch",157.208336,"Four-Door Car","Medsize",4733.92124494485,47.589380784526
"RF35142","Nevada",8257.666512,"Yes","Basic","Bachelor","01-12-11","Disabled","F",23815,"Suburban","Married",73,4,47,0,2,"Personal Auto","Personal L1","Offer2","Call Center",424.330166,"Four-Door Car","Medsize",3931.45138824134,52.3902862566783
"JM67025","Nevada",5230.092742,"No","Basic","High School or Below","01-02-11","Employed","M",32630,"Urban","Married",66,26,40,0,3,"Personal Auto","Personal L2","Offer1","Call Center",202.961374,"Four-Door Car","Medsize",4654.18797270688,11.011368205163
"OB69329","California",6273.911874,"Yes","Extended","College","2/16/11","Retired","F",18577,"Suburban","Divorced",86,21,76,0,6,"Personal Auto","Personal L2","Offer1","Branch",412.8,"Four-Door Car","Medsize",6831.69026287184,8.89044028787449
"FH39427","Nevada",8802.188243,"No","Basic","Bachelor","1/29/11","Employed","M",96390,"Urban","Married",73,17,47,0,2,"Corporate Auto","Corporate L3","Offer4","Agent",316.977588,"Two-Door Car","Medsize",4160.88942435371,52.7289202470455
"VM69145","California",8722.895091,"No","Basic","College","1/17/11","Employed","F",25680,"Urban","Divorced",73,10,93,0,2,"Personal Auto","Personal L3","Offer1","Agent",332.40907,"Two-Door Car","Medsize",4441.55007526549,49.0816978889481
"DS46955","California",2919.710443,"No","Basic","Master","01-02-11","Employed","F",41456,"Urban","Married",73,11,19,0,1,"Personal Auto","Personal L2","Offer4","Branch",257.380112,"Four-Door Car","Medsize",3816.32417176854,30.7089948223521
"LU82585","Nevada",6366.225775,"Yes","Extended","High School or Below","01-07-11","Employed","M",44368,"Suburban","Married",80,5,72,0,3,"Personal Auto","Personal L2","Offer2","Call Center",384,"Two-Door Car","Large",5084.39789780781,20.1348164908932
"NT66759","Arizona",3906.669584,"No","Extended","College","01-09-11","Employed","F",60230,"Rural","Married",98,13,91,0,1,"Personal Auto","Personal L2","Offer2","Web",8.129056,"Four-Door Car","Small",4734.01475864791,21.1777616933962
"PR74307","California",2594.591182,"No","Basic","High School or Below","1/23/11","Unemployed","M",0,"Suburban","Married",70,17,47,1,1,"Corporate Auto","Corporate L2","Offer2","Agent",494.196873,"Four-Door Car","Medsize",3496.60803488282,34.7652785972821
"PW15144","Washington",5267.848664,"No","Basic","College","01-03-11","Employed","M",40818,"Suburban","Married",66,6,3,0,6,"Personal Auto","Personal L2","Offer4","Call Center",316.8,"Four-Door Car","Medsize",5263.28594862529,0.0866143973704679
"KS89479","Oregon",9095.049868,"Yes","Basic","College","01-11-11","Employed","M",37937,"Suburban","Married",116,11,42,0,5,"Personal Auto","Personal L3","Offer2","Call Center",556.8,"SUV","Medsize",8582.71650774449,5.6331011670217
"QA22158","Arizona",7122.273163,"No","Extended","College","2/23/11","Employed","F",64571,"Suburban","Divorced",89,34,91,0,6,"Corporate Auto","Corporate L3","Offer1","Call Center",452.115601,"Four-Door Car","Small",8200.56367541843,15.1396961018024
"WL85494","California",41075.42879,"No","Extended","College","2/17/11","Employed","M",21988,"Suburban","Married",209,12,62,0,2,"Personal Auto","Personal L3","Offer2","Branch",1003.2,"Luxury Car","Medsize",10923.1176870063,73.4071730745619
"RZ79717","Arizona",3486.699561,"No","Extended","High School or Below","1/15/11","Unemployed","M",0,"Suburban","Single",95,12,5,0,1,"Corporate Auto","Corporate L3","Offer1","Branch",684,"Four-Door Car","Medsize",4432.88600418223,27.1370224657631
"YK32760","Oregon",2502.209885,"No","Basic","High School or Below","2/15/11","Unemployed","M",0,"Suburban","Divorced",74,26,95,1,1,"Corporate Auto","Corporate L1","Offer1","Agent",355.2,"Four-Door Car","Medsize",3790.37428582772,51.4810691361218
"SS77718","California",9955.490835,"No","Extended","Bachelor","01-12-11","Unemployed","M",0,"Suburban","Single",96,1,79,0,2,"Personal Auto","Personal L3","Offer2","Call Center",460.8,"Four-Door Car","Large",4379.60325733252,56.0081634354443
"QP62600","Oregon",7094.158873,"No","Basic","Bachelor","01-04-11","Employed","M",72878,"Rural","Married",61,0,58,2,2,"Corporate Auto","Corporate L3","Offer2","Agent",45.463345,"Two-Door Car","Medsize",3821.21256243629,46.1357909958906
"PS78418","Oregon",5773.90039,"No","Basic","Bachelor","2/25/11","Employed","M",52278,"Urban","Married",73,31,91,0,3,"Personal Auto","Personal L2","Offer1","Branch",234.997994,"Two-Door Car","Medsize",4849.85850554577,16.0037725287849
"SK32629","California",4904.894731,"Yes","Extended","College","2/14/11","Retired","F",12902,"Suburban","Divorced",139,3,51,0,1,"Personal Auto","Personal L3","Offer1","Agent",667.2,"Sports Car","Medsize",7081.88730377067,44.3840834954438
"LQ79472","Arizona",3423.822189,"No","Extended","College","1/17/11","Employed","M",99816,"Rural","Single",86,0,0,0,1,"Corporate Auto","Corporate L2","Offer3","Branch",172.913031,"Two-Door Car","Medsize",4543.56959335486,32.7046015401257
"AI58500","Arizona",2689.16845,"No","Basic","College","02-09-11","Employed","F",26554,"Suburban","Married",68,18,86,1,1,"Personal Auto","Personal L2","Offer3","Web",391.687368,"Two-Door Car","Small",3811.61957343719,41.7397104088883
"ME47990","California",3109.007806,"No","Extended","High School or Below","1/31/11","Employed","M",77485,"Urban","Married",77,0,87,0,1,"Corporate Auto","Corporate L2","Offer2","Branch",355.909266,"Four-Door Car","Medsize",4387.38094713269,41.1183638286656
"RW66792","California",5705.547071,"No","Basic","High School or Below","01-11-11","Employed","F",76522,"Suburban","Married",71,31,71,0,6,"Personal Auto","Personal L2","Offer2","Branch",340.8,"Four-Door Car","Medsize",5597.77844846816,1.88883942575116
"MN32305","Oregon",2063.387895,"No","Basic","College","2/25/11","Unemployed","F",0,"Suburban","Single",64,22,34,3,1,"Personal Auto","Personal L3","Offer1","Agent",602.911057,"Four-Door Car","Small",3395.8812434332,64.5779376559343
"XS98744","Oregon",5096.673223,"Yes","Basic","Master","1/28/11","Disabled","F",22886,"Suburban","Divorced",65,9,81,0,3,"Special Auto","Special L1","Offer1","Agent",312,"Four-Door Car","Small",4401.02642998477,13.6490365887292
"JG66653","Oregon",2537.929538,"No","Basic","High School or Below","1/22/11","Employed","M",25506,"Suburban","Married",65,10,16,0,1,"Personal Auto","Personal L3","Offer3","Branch",312,"Two-Door Car","Medsize",3861.71604993152,52.1600971228981
