"CustomerID2","State","CustomerLifetimeValue","Response","Coverage","Education","EffectiveToDate","EmploymentStatus","Gender","Income","LocationCode","MaritalStatus","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofOpenComplaints","NumberofPolicies","PolicyType","Policy","RenewOfferType","SalesChannel","TotalClaimAmount","VehicleClass","VehicleSize","pred","Error"
"TM13014","California",2434.08581,"No","Basic","Bachelor","2/18/11","Unemployed","M",0,"Urban","Married",68,28,65,0,1,"Personal Auto","Personal L2","Offer3","Branch",271.489602,"Four-Door Car","Medsize",3606.80775360799,48.1791537007479
"QS81789","Oregon",25107.09812,"No","Basic","Bachelor","2/26/11","Medical Leave","F",24410,"Suburban","Married",73,5,51,0,2,"Corporate Auto","Corporate L3","Offer3","Web",350.4,"Four-Door Car","Small",4046.75408128267,83.8820318384024
"LH94971","Oregon",7057.888812,"No","Extended","Bachelor","1/17/11","Employed","M",37840,"Suburban","Married",90,31,9,0,4,"Corporate Auto","Corporate L2","Offer2","Agent",432,"Four-Door Car","Large",5570.20561571158,21.0783031004827
"XH47320","Nevada",2937.424534,"No","Basic","Master","01-10-11","Employed","F",83195,"Urban","Single",73,18,36,1,1,"Personal Auto","Personal L1","Offer1","Call Center",332.693627,"Two-Door Car","Medsize",4116.35036603079,40.1346764277685
"GX13549","California",4974.235309,"No","Basic","High School or Below","02-03-11","Unemployed","F",0,"Suburban","Single",70,18,74,0,3,"Personal Auto","Personal L1","Offer1","Call Center",336,"Four-Door Car","Medsize",4214.63585633265,15.2706779129044
"VY32314","Oregon",4268.618821,"No","Basic","High School or Below","2/25/11","Employed","M",43209,"Suburban","Single",110,12,16,0,1,"Personal Auto","Personal L3","Offer1","Web",528,"Sports Car","Medsize",5855.40146264253,37.1732100752626
"FT74388","Nevada",4623.624811,"No","Basic","High School or Below","1/19/11","Employed","M",97065,"Suburban","Single",117,10,0,0,1,"Personal Auto","Personal L2","Offer4","Branch",561.6,"SUV","Medsize",5504.79347522571,19.0579621021441
"ZE59592","Oregon",5470.181751,"No","Basic","College","01-06-11","Employed","M",24910,"Suburban","Married",69,12,79,0,3,"Personal Auto","Personal L1","Offer3","Agent",746.107437,"Two-Door Car","Medsize",4397.99914753534,19.6004932243551
"JU64043","Oregon",4999.34581,"No","Basic","Master","01-07-11","Employed","M",49414,"Rural","Single",68,8,82,5,6,"Personal Auto","Personal L3","Offer1","Agent",159.631303,"Four-Door Car","Large",5021.13040511779,0.435748914872317
"TR96772","Arizona",15956.51879,"No","Extended","High School or Below","02-08-11","Employed","F",61148,"Rural","Married",132,28,25,0,2,"Personal Auto","Personal L3","Offer2","Branch",98.206649,"Sports Car","Small",8676.20835014388,45.6259321702345
"DQ35195","Arizona",9275.681452,"No","Premium","Bachelor","02-05-11","Employed","F",52494,"Suburban","Single",119,5,69,0,7,"Corporate Auto","Corporate L3","Offer2","Agent",571.2,"Two-Door Car","Small",10528.3500599002,13.5048687730656
"HQ16068","Washington",24636.96719,"No","Basic","High School or Below","1/31/11","Employed","M",73716,"Rural","Married",103,2,91,0,2,"Special Auto","Special L2","Offer1","Call Center",162.662641,"Sports Car","Medsize",6582.81192793558,73.2807537666101
"GI30974","Oregon",2337.356699,"No","Basic","Bachelor","2/13/11","Unemployed","M",0,"Suburban","Single",65,31,52,0,1,"Corporate Auto","Corporate L3","Offer2","Agent",468,"Four-Door Car","Small",3298.82308854953,41.1347737365407
"ZL37444","California",10972.06778,"Yes","Extended","Doctor","1/18/11","Employed","M",24164,"Suburban","Divorced",137,2,40,0,5,"Personal Auto","Personal L3","Offer2","Agent",657.6,"Sports Car","Medsize",12495.0995161909,13.8809909556617
"IX45386","Arizona",2478.833596,"No","Basic","College","1/30/11","Employed","M",81721,"Rural","Single",63,11,5,0,1,"Personal Auto","Personal L2","Offer2","Web",133.90029,"Four-Door Car","Large",3558.25536546382,43.5455518759164
"EE95568","California",10954.38352,"No","Extended","Bachelor","02-09-11","Employed","F",89892,"Urban","Single",135,9,6,0,9,"Personal Auto","Personal L3","Offer1","Call Center",526.248798,"SUV","Medsize",-79016.2645718307,821.32096185574
"LM84166","California",3164.378577,"No","Extended","Bachelor","1/29/11","Unemployed","M",0,"Suburban","Single",92,33,41,1,1,"Personal Auto","Personal L1","Offer1","Agent",662.4,"Two-Door Car","Medsize",4403.09090163626,39.145516078251
"OI68331","California",5207.197499,"No","Basic","Doctor","01-06-11","Employed","F",21576,"Suburban","Married",65,27,16,0,3,"Personal Auto","Personal L3","Offer4","Web",312,"Four-Door Car","Medsize",4133.39118424821,20.6215784010114
"PW95813","Oregon",2886.451602,"Yes","Extended","High School or Below","1/20/11","Retired","F",10312,"Suburban","Married",78,10,63,0,1,"Personal Auto","Personal L1","Offer2","Agent",486.278557,"Four-Door Car","Large",4065.45978685614,40.8462828214136
"JD82896","California",4896.261605,"No","Extended","High School or Below","02-04-11","Unemployed","F",0,"Suburban","Single",139,5,29,0,1,"Personal Auto","Personal L2","Offer2","Branch",1000.8,"SUV","Medsize",6342.2844762761,29.5332028378434
"VG85511","Arizona",8759.592518,"No","Basic","College","01-05-11","Medical Leave","M",28280,"Suburban","Married",116,7,55,0,9,"Personal Auto","Personal L3","Offer2","Web",556.8,"Sports Car","Medsize",14397.6424693634,64.3642947977075
"LF75926","Arizona",4491.909095,"No","Basic","College","1/23/11","Unemployed","M",0,"Suburban","Married",63,16,5,0,5,"Personal Auto","Personal L3","Offer2","Agent",302.4,"Four-Door Car","Medsize",4234.6513720495,5.72713555661337
"SS13550","Nevada",6745.248379,"No","Basic","High School or Below","02-04-11","Unemployed","M",0,"Suburban","Single",192,1,27,0,1,"Personal Auto","Personal L3","Offer2","Call Center",1921.248929,"Luxury SUV","Large",5476.4472007402,18.8102958848775
"GQ15708","Oregon",14503.02129,"No","Basic","Bachelor","1/31/11","Medical Leave","M",29790,"Suburban","Married",194,25,49,0,3,"Personal Auto","Personal L2","Offer1","Agent",931.2,"Luxury SUV","Medsize",8740.85274025112,39.7308149421387
"DS45844","California",4167.094538,"No","Basic","College","2/13/11","Unemployed","M",0,"Rural","Married",117,8,64,0,1,"Corporate Auto","Corporate L3","Offer3","Agent",94.94292,"Sports Car","Medsize",5488.34676470832,31.7067974978667
"QJ90136","California",10455.48983,"No","Extended","High School or Below","02-03-11","Employed","F",28363,"Suburban","Divorced",133,0,35,0,3,"Personal Auto","Personal L3","Offer1","Agent",638.4,"Sports Car","Medsize",11525.6721525905,10.2356019659628
"IU94124","Arizona",18708.75831,"No","Extended","College","02-04-11","Unemployed","M",0,"Suburban","Single",77,10,36,1,2,"Personal Auto","Personal L3","Offer1","Branch",554.4,"Four-Door Car","Small",4336.55559801126,76.8207193328627
"HW93117","California",8169.334846,"No","Basic","Bachelor","1/22/11","Unemployed","F",0,"Suburban","Single",116,10,99,0,3,"Corporate Auto","Corporate L3","Offer1","Branch",835.2,"Sports Car","Medsize",6863.70499734407,15.982082669744
"SL71970","Oregon",2336.177331,"No","Basic","High School or Below","2/28/11","Unemployed","F",0,"Suburban","Single",67,21,28,0,1,"Special Auto","Special L3","Offer2","Agent",458.661381,"Four-Door Car","Medsize",3381.31563855561,44.7371136466014
"YO29244","Oregon",7995.41091,"No","Basic","Bachelor","1/31/11","Employed","F",25239,"Rural","Divorced",100,30,59,0,7,"Personal Auto","Personal L3","Offer3","Branch",150.96491,"SUV","Medsize",9902.63908093563,23.854035676268
"ZD59913","Oregon",2491.257604,"Yes","Basic","High School or Below","02-12-11","Medical Leave","F",25965,"Suburban","Divorced",65,23,27,0,1,"Corporate Auto","Corporate L3","Offer1","Agent",329.206567,"Four-Door Car","Medsize",3690.07671236322,48.1210416152218
"SS69401","Oregon",4841.057535,"No","Basic","College","02-05-11","Employed","F",23449,"Suburban","Married",61,33,2,0,8,"Corporate Auto","Corporate L3","Offer2","Web",292.8,"Four-Door Car","Medsize",5847.74637563114,20.7948125663236
"QF21628","California",3095.627124,"No","Extended","High School or Below","1/15/11","Employed","M",53588,"Suburban","Married",77,10,71,0,1,"Personal Auto","Personal L3","Offer2","Branch",369.6,"Four-Door Car","Medsize",4180.000113026,35.0291861903843
"IQ37561","Arizona",7590.961288,"No","Extended","High School or Below","01-09-11","Employed","F",52823,"Rural","Married",95,7,15,0,5,"Personal Auto","Personal L3","Offer2","Branch",125.768818,"Two-Door Car","Medsize",6721.82791624233,11.449582454486
"TP34946","California",5108.038755,"No","Basic","College","01-09-11","Disabled","M",26784,"Suburban","Married",67,14,82,0,8,"Corporate Auto","Corporate L3","Offer3","Branch",482.4,"Four-Door Car","Small",6357.82104754704,24.4669696627437
"BQ99053","Oregon",7692.456014,"No","Premium","College","2/19/11","Unemployed","M",0,"Suburban","Married",105,1,37,0,4,"Personal Auto","Personal L1","Offer4","Web",504,"Four-Door Car","Medsize",5704.77919383981,25.8393004333426
"IY77611","Arizona",26223.81193,"No","Basic","High School or Below","01-07-11","Unemployed","M",0,"Suburban","Single",115,22,15,1,2,"Corporate Auto","Corporate L3","Offer1","Call Center",828,"SUV","Medsize",5586.80258003708,78.6956885026857
"SG71810","Oregon",11610.25439,"No","Basic","College","01-01-11","Employed","F",41503,"Rural","Married",73,28,69,0,2,"Personal Auto","Personal L3","Offer1","Agent",15.001594,"Two-Door Car","Small",4481.84775035544,61.3975060338412
"OQ10108","Oregon",8937.118615,"No","Extended","High School or Below","01-04-11","Unemployed","M",0,"Suburban","Married",126,16,69,0,8,"Personal Auto","Personal L2","Offer1","Branch",604.8,"SUV","Small",26461.3429466085,196.083604644074
"ON45263","California",2462.859762,"No","Basic","Bachelor","2/25/11","Unemployed","F",0,"Suburban","Divorced",69,9,68,0,1,"Personal Auto","Personal L1","Offer1","Call Center",427.25055,"Two-Door Car","Small",3726.47005961736,51.3066280554777
"RD15786","Oregon",2300.691547,"Yes","Basic","Bachelor","1/15/11","Retired","M",25905,"Suburban","Divorced",63,21,12,0,1,"Personal Auto","Personal L3","Offer1","Agent",302.4,"Four-Door Car","Large",3666.60872207241,59.3698523756262
"UD31660","California",4061.590219,"No","Premium","Bachelor","1/13/11","Employed","M",70129,"Rural","Married",103,24,57,1,1,"Personal Auto","Personal L2","Offer1","Branch",130.495798,"Four-Door Car","Medsize",5375.30364328827,32.3448047058699
"NK27819","Arizona",5926.729379,"Yes","Extended","College","1/25/11","Retired","M",23091,"Suburban","Married",96,28,90,5,5,"Personal Auto","Personal L3","Offer1","Agent",460.8,"Four-Door Car","Medsize",6144.99787978922,3.68278162931831
"PL28709","California",4605.036646,"Yes","Basic","College","1/28/11","Medical Leave","F",22571,"Suburban","Single",63,29,51,0,9,"Personal Auto","Personal L3","Offer2","Web",302.4,"Four-Door Car","Large",5833.37741663486,26.6738544133371
"SI32097","Oregon",6889.6161,"No","Extended","Bachelor","2/17/11","Employed","F",30814,"Suburban","Married",87,8,96,0,3,"Personal Auto","Personal L1","Offer2","Branch",417.6,"Four-Door Car","Medsize",5135.12562444108,25.4657218935453
"EA23961","California",5166.190278,"No","Basic","College","02-01-11","Employed","F",80797,"Urban","Married",64,21,47,0,9,"Personal Auto","Personal L1","Offer2","Web",300.940297,"Four-Door Car","Small",7002.85904908299,35.5517058460731
"RQ78687","Oregon",2945.998877,"No","Basic","College","2/28/11","Employed","M",89410,"Rural","Divorced",74,11,50,0,1,"Personal Auto","Personal L2","Offer2","Agent",95.997363,"Four-Door Car","Medsize",3739.55677647322,26.9368025109815
"LZ34164","Nevada",4892.617128,"No","Basic","Bachelor","1/15/11","Employed","F",43199,"Suburban","Married",61,23,31,0,3,"Personal Auto","Personal L3","Offer4","Call Center",334.007478,"Four-Door Car","Medsize",4112.46848467204,15.9454259942647
"CO44659","Arizona",3337.59441,"No","Extended","Bachelor","1/13/11","Employed","F",43510,"Urban","Married",83,8,75,0,1,"Personal Auto","Personal L3","Offer3","Agent",238.088581,"Four-Door Car","Medsize",4698.11295886936,40.7634476134374
"WJ26538","California",3203.303695,"No","Extended","Master","2/23/11","Employed","M",68370,"Urban","Married",80,0,45,0,1,"Personal Auto","Personal L2","Offer3","Agent",244.158446,"Four-Door Car","Medsize",4597.83260572603,43.5340836681435
"LA52988","Oregon",4144.868939,"No","Basic","High School or Below","1/18/11","Employed","F",64478,"Rural","Married",103,30,92,0,1,"Personal Auto","Personal L3","Offer2","Branch",8.281829,"SUV","Medsize",5135.14634324851,23.8916457630485
"YA17061","Nevada",3716.479655,"No","Extended","High School or Below","02-08-11","Medical Leave","F",17162,"Suburban","Married",96,15,29,0,1,"Corporate Auto","Corporate L2","Offer2","Web",460.8,"Four-Door Car","Small",4353.14554875031,17.130886022577
"XL58577","California",12168.74492,"Yes","Basic","Bachelor","02-05-11","Retired","M",14973,"Suburban","Divorced",115,2,75,0,2,"Personal Auto","Personal L2","Offer1","Branch",828,"SUV","Medsize",5974.46093256485,50.9032281320525
"FG77231","Oregon",12741.84754,"Yes","Basic","Bachelor","01-07-11","Employed","F",73054,"Urban","Married",106,34,36,1,2,"Personal Auto","Personal L3","Offer1","Branch",419.365958,"SUV","Medsize",6459.37610198673,49.3058123501395
"UH32376","Nevada",4037.547258,"No","Premium","Bachelor","01-02-11","Medical Leave","M",21586,"Suburban","Married",106,6,5,0,1,"Personal Auto","Personal L3","Offer1","Branch",1056.291709,"Two-Door Car","Small",5101.36528432713,26.3481256899044
"OR33365","California",5171.272924,"No","Basic","College","1/16/11","Unemployed","F",0,"Suburban","Married",69,13,90,0,3,"Corporate Auto","Corporate L2","Offer1","Agent",344.469652,"Two-Door Car","Medsize",4345.25212296388,15.9732586768441
"LN62857","California",6005.027312,"No","Extended","Master","02-08-11","Medical Leave","F",23749,"Rural","Married",77,20,6,0,4,"Personal Auto","Personal L2","Offer1","Agent",151.550875,"Four-Door Car","Medsize",5556.17248569988,7.47465087133179
"JV58396","California",3054.541283,"No","Extended","Bachelor","2/25/11","Unemployed","M",0,"Suburban","Single",88,29,19,0,1,"Personal Auto","Personal L1","Offer2","Agent",422.4,"Four-Door Car","Small",3953.26128349196,29.422421150232
"WC83553","Oregon",4874.216555,"No","Basic","College","02-09-11","Employed","M",92783,"Rural","Married",61,1,47,0,6,"Personal Auto","Personal L1","Offer2","Agent",6.671268,"Two-Door Car","Medsize",5134.13424766622,5.33250194638136
"CB95310","Arizona",2747.429661,"No","Basic","Doctor","01-12-11","Employed","F",83502,"Suburban","Married",68,25,36,0,1,"Personal Auto","Personal L3","Offer2","Branch",368.963633,"Four-Door Car","Medsize",3796.27566660299,38.1755362290598
"ZM31116","Arizona",7949.28426,"No","Extended","Doctor","01-06-11","Employed","M",63688,"Suburban","Married",99,28,93,0,6,"Personal Auto","Personal L2","Offer2","Branch",475.2,"Four-Door Car","Medsize",7484.10246877669,5.85187013079986
"HW97280","California",19483.24011,"No","Extended","High School or Below","02-02-11","Employed","M",74300,"Urban","Married",122,23,38,0,2,"Personal Auto","Personal L3","Offer2","Web",354.55391,"SUV","Medsize",7298.68998490935,62.538623228468
"YA83600","Arizona",2753.312714,"No","Basic","High School or Below","01-07-11","Employed","F",28887,"Suburban","Single",73,16,15,2,1,"Personal Auto","Personal L2","Offer1","Branch",425.81795,"Four-Door Car","Medsize",3883.64090919002,41.0533895929272
"UE10014","Arizona",12866.89474,"No","Basic","High School or Below","02-08-11","Unemployed","M",0,"Suburban","Single",189,24,93,0,6,"Personal Auto","Personal L3","Offer1","Agent",1415.579302,"Luxury Car","Small",12291.9020403911,4.46877596520181
"NV11692","Nevada",4420.248983,"No","Basic","Bachelor","1/28/11","Unemployed","F",0,"Suburban","Single",68,0,93,3,5,"Personal Auto","Personal L3","Offer2","Agent",546.420009,"Four-Door Car","Large",4092.96746606146,7.40414212405788
"XJ52902","Nevada",2756.472584,"No","Basic","High School or Below","1/27/11","Employed","M",43540,"Rural","Married",70,29,60,0,1,"Corporate Auto","Corporate L3","Offer2","Call Center",117.585017,"Two-Door Car","Medsize",3694.86630411929,34.0432814592901
"WD38067","California",10656.88195,"Yes","Extended","Bachelor","2/27/11","Employed","F",72540,"Suburban","Married",88,7,3,0,2,"Personal Auto","Personal L2","Offer2","Call Center",631.743039,"Two-Door Car","Medsize",4977.5271782839,53.2928374205749
"NQ45562","California",7092.635635,"No","Premium","Master","1/14/11","Employed","M",35173,"Rural","Married",180,24,9,2,1,"Personal Auto","Personal L2","Offer1","Agent",415.331869,"Sports Car","Medsize",14652.571360688,106.588525263896
"ZJ90079","Arizona",5525.470004,"No","Basic","College","02-01-11","Employed","F",64816,"Suburban","Married",69,30,33,0,7,"Corporate Auto","Corporate L2","Offer3","Agent",331.2,"Four-Door Car","Small",6451.57912409575,16.7607302080244
"CE75354","California",5923.208,"No","Basic","Bachelor","2/20/11","Employed","F",36685,"Suburban","Married",74,15,25,0,5,"Corporate Auto","Corporate L1","Offer1","Branch",355.2,"Four-Door Car","Medsize",5636.53323216702,4.83985650736866
"EI57866","Arizona",2584.824329,"No","Basic","Master","2/23/11","Employed","M",60942,"Urban","Married",64,11,56,0,1,"Special Auto","Special L1","Offer2","Call Center",288.205261,"Two-Door Car","Large",3638.25208555432,40.7543268892807
"SR71068","Washington",3933.813993,"Yes","Basic","High School or Below","1/23/11","Employed","M",25927,"Suburban","Single",103,6,20,0,1,"Personal Auto","Personal L3","Offer2","Web",674.973614,"SUV","Medsize",4709.18326029275,19.7103693431482
"LO57469","Oregon",7865.182898,"No","Extended","High School or Below","1/23/11","Employed","F",75490,"Rural","Married",97,33,20,0,7,"Corporate Auto","Corporate L3","Offer2","Agent",43.084332,"Four-Door Car","Medsize",8827.09041186447,12.2299446349692
"WA63124","Nevada",2113.85703,"No","Basic","College","2/25/11","Unemployed","F",0,"Suburban","Single",65,27,37,2,1,"Personal Auto","Personal L1","Offer3","Call Center",468,"Four-Door Car","Small",3442.31233359029,62.8450876637713
"YV97407","California",8661.735884,"No","Basic","College","1/19/11","Employed","M",85470,"Suburban","Single",109,23,31,0,6,"Personal Auto","Personal L2","Offer1","Agent",523.2,"SUV","Medsize",10649.0540012122,22.9436471375575
"LY14687","Washington",4592.150374,"No","Basic","College","2/13/11","Employed","F",73604,"Rural","Married",114,15,89,0,1,"Personal Auto","Personal L2","Offer1","Agent",184.222768,"SUV","Medsize",6370.27479935024,38.7209538132221
"WN13366","Arizona",5595.389905,"Yes","Basic","High School or Below","02-05-11","Employed","F",74454,"Suburban","Single",71,25,29,0,3,"Personal Auto","Personal L3","Offer2","Call Center",340.8,"Four-Door Car","Medsize",4229.83194766408,24.4050545274007
"YL27602","Oregon",6393.874612,"No","Basic","Master","1/27/11","Unemployed","M",0,"Suburban","Single",66,4,6,2,2,"Personal Auto","Personal L3","Offer1","Agent",316.8,"Four-Door Car","Large",3689.04141616236,42.3035070278235
"WN13947","Oregon",4863.266809,"No","Basic","Bachelor","1/20/11","Unemployed","M",0,"Suburban","Single",70,3,35,0,5,"Corporate Auto","Corporate L3","Offer2","Agent",646.785442,"Four-Door Car","Small",4264.22360102426,12.3177121778954
"AH41065","Washington",18943.26899,"No","Extended","High School or Below","1/27/11","Employed","M",58851,"Suburban","Married",79,11,33,1,2,"Personal Auto","Personal L1","Offer2","Web",494.187643,"Four-Door Car","Medsize",4452.91477943391,76.4934194737742
"RU72450","California",6980.325287,"No","Basic","Bachelor","1/25/11","Unemployed","M",0,"Suburban","Single",67,20,14,0,2,"Corporate Auto","Corporate L3","Offer3","Branch",321.6,"Four-Door Car","Medsize",3715.09268059258,46.7776568018759
"EZ80325","California",4548.291613,"No","Extended","Bachelor","02-06-11","Unemployed","F",0,"Suburban","Married",132,5,88,3,1,"Personal Auto","Personal L2","Offer1","Branch",950.4,"Sports Car","Large",7085.03203645784,55.7734780287017
"HF15113","Oregon",4883.551402,"No","Basic","Bachelor","01-02-11","Disabled","F",19096,"Suburban","Divorced",64,17,5,0,3,"Personal Auto","Personal L3","Offer1","Web",374.8996,"Two-Door Car","Medsize",4296.02042890485,12.0308137404786
"US90854","Oregon",11177.7521,"No","Basic","Bachelor","1/16/11","Employed","M",20742,"Urban","Single",100,17,52,0,2,"Personal Auto","Personal L2","Offer2","Web",455.851876,"SUV","Medsize",4976.80556856183,55.4757922340948
"FG47217","California",2538.857089,"No","Basic","Bachelor","02-11-11","Employed","M",99824,"Suburban","Married",63,1,56,0,1,"Special Auto","Special L2","Offer1","Agent",302.4,"Four-Door Car","Medsize",4030.02349799738,58.7337670740937
"FQ46354","California",10498.92645,"No","Extended","Bachelor","02-04-11","Employed","M",30352,"Rural","Married",89,21,13,0,2,"Personal Auto","Personal L2","Offer1","Web",146.110685,"Four-Door Car","Medsize",5271.44866537928,49.790593443206
"CO71312","Arizona",11469.62991,"No","Premium","High School or Below","01-06-11","Disabled","F",10384,"Suburban","Married",151,5,72,0,5,"Personal Auto","Personal L2","Offer1","Agent",914.434097,"SUV","Medsize",24263.9488368679,111.549535837359
"HS66275","California",3358.660979,"No","Extended","High School or Below","2/18/11","Employed","F",77309,"Suburban","Married",83,22,6,0,1,"Personal Auto","Personal L2","Offer4","Agent",596.320943,"Two-Door Car","Small",4579.37791935934,36.3453456002813
"MB75636","Oregon",2439.930981,"No","Basic","College","01-10-11","Employed","F",50876,"Urban","Married",61,13,60,0,1,"Personal Auto","Personal L2","Offer1","Agent",171.248196,"Four-Door Car","Medsize",3951.37709297308,61.9462650272844
"RW61528","Nevada",13916.93446,"No","Premium","College","01-02-11","Employed","F",52423,"Suburban","Single",119,2,80,1,2,"Corporate Auto","Corporate L1","Offer1","Web",571.2,"Four-Door Car","Medsize",6411.43079354218,53.9307251035069
"AO42003","Oregon",16681.32634,"No","Basic","College","1/24/11","Employed","F",55907,"Suburban","Married",104,23,64,0,2,"Corporate Auto","Corporate L1","Offer1","Agent",499.2,"SUV","Large",6425.22892776773,61.4825056664665
"IZ79227","Arizona",2975.256549,"No","Extended","Bachelor","01-06-11","Employed","M",36548,"Suburban","Married",76,10,95,0,1,"Personal Auto","Personal L1","Offer2","Agent",547.2,"Four-Door Car","Small",4113.97814493913,38.2730556906719
"HN10814","Arizona",4178.586494,"No","Basic","Master","1/28/11","Employed","M",62113,"Rural","Married",104,1,0,0,1,"Personal Auto","Personal L3","Offer2","Web",5.894778,"SUV","Medsize",5024.38512429323,20.2412617641805
"ZR32858","California",4315.788632,"No","Basic","Bachelor","2/25/11","Employed","F",41252,"Urban","Married",109,25,31,0,1,"Personal Auto","Personal L3","Offer2","Branch",514.059402,"SUV","Medsize",5223.53380160913,21.0331238855982
"VS86041","Arizona",2694.599099,"No","Basic","Bachelor","02-05-11","Employed","F",26744,"Suburban","Married",68,16,61,0,1,"Corporate Auto","Corporate L3","Offer2","Agent",326.4,"Two-Door Car","Large",3696.50410745596,37.1819692520413
"ZE82255","California",18680.99387,"No","Basic","College","1/15/11","Employed","F",74640,"Suburban","Married",66,0,44,0,2,"Corporate Auto","Corporate L2","Offer1","Branch",375.514273,"Four-Door Car","Large",4389.10955902785,76.5049462059063
"SK98708","Oregon",4069.776372,"No","Premium","College","1/13/11","Unemployed","F",0,"Suburban","Single",117,0,42,0,1,"Corporate Auto","Corporate L3","Offer2","Branch",609.801279,"Four-Door Car","Medsize",4690.53784373422,15.2529626936028
"ZZ62245","Oregon",6612.220871,"No","Extended","High School or Below","1/31/11","Unemployed","F",0,"Suburban","Single",97,31,34,2,9,"Personal Auto","Personal L2","Offer1","Web",669.399277,"Four-Door Car","Medsize",10354.210859852,56.5920295443203
"TZ60132","Oregon",6071.907243,"No","Extended","High School or Below","02-05-11","Retired","F",12201,"Suburban","Divorced",84,14,63,0,4,"Corporate Auto","Corporate L3","Offer1","Branch",604.8,"Four-Door Car","Medsize",5720.3644378386,5.78966033393671
"YK88644","Nevada",3370.074728,"No","Extended","Master","2/16/11","Unemployed","M",0,"Suburban","Divorced",95,14,15,1,1,"Personal Auto","Personal L3","Offer1","Branch",476.903351,"Four-Door Car","Medsize",4429.01057740935,31.4217320052659
"YO41331","Oregon",3746.751625,"Yes","Extended","College","2/26/11","Employed","F",41479,"Rural","Married",94,14,38,1,1,"Personal Auto","Personal L3","Offer2","Call Center",19.575683,"Two-Door Car","Large",4571.60297771539,22.0151062913169
"NW67881","Oregon",12300.005,"No","Basic","Bachelor","02-12-11","Employed","M",74586,"Suburban","Married",103,14,19,0,2,"Personal Auto","Personal L3","Offer2","Call Center",494.4,"SUV","Medsize",5478.98313880742,55.4554397432569
"DG31826","California",4984.618655,"Yes","Basic","Bachelor","01-11-11","Employed","M",86305,"Rural","Married",62,1,99,0,5,"Corporate Auto","Corporate L2","Offer2","Call Center",80.73124,"Four-Door Car","Medsize",4713.29819401067,5.44315382516116
"RP92511","Nevada",11085.87709,"No","Extended","Bachelor","1/20/11","Employed","M",69090,"Urban","Married",139,24,11,0,5,"Personal Auto","Personal L3","Offer1","Agent",387.222556,"Sports Car","Medsize",24832.2038639944,123.998549347027
"LK63879","California",4745.680421,"No","Basic","High School or Below","1/27/11","Unemployed","F",0,"Suburban","Single",63,23,88,0,3,"Personal Auto","Personal L2","Offer1","Branch",523.337427,"Four-Door Car","Medsize",4075.37595289446,14.1245176379639
"BT20606","Arizona",5837.528088,"No","Basic","Doctor","01-10-11","Employed","M",83308,"Suburban","Married",73,3,81,1,7,"Personal Auto","Personal L2","Offer3","Agent",419.471438,"Four-Door Car","Medsize",6380.44051438148,9.30038225422028
"WW31823","Oregon",19190.31894,"No","Basic","High School or Below","1/22/11","Employed","F",39034,"Suburban","Married",68,10,55,0,2,"Personal Auto","Personal L1","Offer1","Agent",466.446708,"Four-Door Car","Small",4326.71300660971,77.4536680701477
"ID89933","Oregon",7255.577594,"No","Extended","Doctor","01-09-11","Employed","F",39786,"Urban","Married",91,2,91,1,9,"Personal Auto","Personal L2","Offer1","Web",365.835977,"Four-Door Car","Medsize",13325.0614856805,83.6526632517807
"EJ73184","California",4743.694528,"No","Basic","Bachelor","02-10-11","Employed","F",83413,"Rural","Married",118,0,1,0,1,"Personal Auto","Personal L3","Offer2","Web",134.801691,"SUV","Medsize",5734.48576689024,20.8864890654746
"PR13091","Oregon",9206.429641,"No","Basic","College","1/23/11","Employed","F",55542,"Urban","Single",117,1,76,0,5,"Personal Auto","Personal L3","Offer1","Web",310.651386,"Sports Car","Medsize",10773.8470475363,17.0252472202245
"CG90504","Oregon",4770.550911,"Yes","Basic","College","02-01-11","Medical Leave","F",12964,"Suburban","Single",65,2,37,0,4,"Personal Auto","Personal L3","Offer1","Web",362.774545,"Two-Door Car","Medsize",4468.90261299362,6.32313339976796
"SP41790","California",10623.40552,"No","Extended","Bachelor","1/23/11","Unemployed","M",0,"Suburban","Married",96,11,16,0,2,"Personal Auto","Personal L3","Offer2","Agent",460.8,"Four-Door Car","Small",4514.46422350337,57.5045477177325
"RQ88363","California",5155.529312,"No","Basic","College","1/18/11","Employed","F",77857,"Rural","Married",64,0,99,0,9,"Personal Auto","Personal L3","Offer1","Agent",160.62847,"Four-Door Car","Small",8355.57083109408,62.0700868026425
"OZ37864","Oregon",4407.769164,"No","Basic","Bachelor","1/21/11","Unemployed","F",0,"Rural","Divorced",62,18,34,0,3,"Personal Auto","Personal L3","Offer1","Branch",114.097383,"Four-Door Car","Medsize",4050.88544568655,8.09669710538071
"CR37971","Oregon",3900.906002,"No","Extended","Bachelor","02-09-11","Employed","M",95018,"Urban","Married",97,21,81,0,1,"Personal Auto","Personal L2","Offer2","Web",315.879728,"Four-Door Car","Large",4772.10712101831,22.3333020219315
"KL54950","Oregon",4531.372981,"No","Extended","Bachelor","01-10-11","Employed","M",23705,"Suburban","Married",122,33,2,4,1,"Personal Auto","Personal L3","Offer1","Agent",585.6,"SUV","Medsize",6499.13980388649,43.4253995673566
